Post_ID,DateTime,Platform,Region,Topic,User_Age,User_Gender,Text,Likes,Shares,Comments,Engagement,Rating,Sentiment,
4465,03-06-2025,Instagram,Australia,Entertainment,31,Female,"Average experience, could be improved",371,147,92,610,3,Neutral,
4466,04-03-2026,Instagram,USA,Product,50,Female,"The product is okay, nothing special about it",512,90,139,741,3,Neutral,
4467,27-07-2025,Facebook,UK,Sports,56,Male,"Waste of money, not recommended",732,66,107,905,1,Negative,
4468,24-03-2026,Facebook,USA,Politics,31,Female,"The product is okay, nothing special about it",538,268,176,982,3,Neutral,
4469,02-08-2025,Facebook,Canada,Health,34,Male,Had a terrible experience using this service,788,270,110,1168,1,Negative,
4470,26-09-2025,Twitter,Canada,Product,59,Female,The product did not meet my expectations,821,266,195,1282,1,Negative,
4471,03-03-2026,Facebook,Canada,Entertainment,40,Male,Poor performance and bad customer support,576,184,163,923,1,Negative,
4472,27-01-2026,Twitter,UK,Politics,32,Male,Had a terrible experience using this service,186,106,120,412,2,Negative,
4473,15-03-2026,Twitter,Canada,Product,20,Female,Poor performance and bad customer support,596,158,31,785,1,Negative,
4474,30-04-2025,Twitter,Australia,Entertainment,24,Female,"Absolutely loved the experience, highly recommended",407,171,135,713,4,Positive,
4475,24-08-2025,Instagram,Australia,Entertainment,48,Female,I recently bought this and it exceeded my expectations,199,10,92,301,4,Positive,
4476,22-08-2025,Instagram,UK,Politics,43,Male,Very satisfied with the overall performance,646,97,92,835,4,Positive,
4477,19-01-2026,Twitter,USA,Education,24,Male,Very disappointed with the product quality,249,85,79,413,2,Negative,
4478,06-01-2026,Twitter,Australia,Entertainment,19,Male,The product did not meet my expectations,281,150,142,573,1,Negative,
4479,03-09-2025,Twitter,Australia,Sports,29,Female,"Not too good, not too bad",467,267,39,773,3,Neutral,
4480,03-09-2025,Twitter,Australia,Education,24,Male,Poor performance and bad customer support,499,126,154,779,1,Negative,
4481,18-09-2025,Twitter,Australia,Product,34,Female,Had a terrible experience using this service,904,124,35,1063,1,Negative,
4482,05-07-2025,Twitter,USA,Product,48,Female,Very satisfied with the overall performance,705,239,66,1010,5,Positive,
4483,28-09-2025,Instagram,USA,Politics,18,Male,It works fine but has some minor issues,298,163,64,525,3,Neutral,
4484,16-06-2025,Instagram,Canada,Entertainment,49,Male,"Absolutely loved the experience, highly recommended",414,181,65,660,5,Positive,
4485,24-02-2026,Instagram,Canada,Health,40,Male,It works fine but has some minor issues,165,70,193,428,3,Neutral,
4486,27-03-2026,Instagram,India,Product,34,Female,I recently bought this and it exceeded my expectations,588,146,81,815,5,Positive,
4487,18-08-2025,Twitter,USA,Politics,57,Male,"Absolutely loved the experience, highly recommended",551,149,39,739,4,Positive,
4488,04-09-2025,Twitter,UK,Technology,57,Female,"Waste of money, not recommended",656,158,51,865,1,Negative,
4489,14-04-2025,Instagram,UK,Education,42,Male,Amazing quality and fast delivery,611,209,200,1020,5,Positive,
4490,27-12-2025,Twitter,Canada,Health,44,Female,It is acceptable for the price,478,74,80,632,3,Neutral,
4491,05-12-2025,Twitter,USA,Politics,55,Female,Very disappointed with the product quality,893,279,103,1275,2,Negative,
4492,12-03-2026,Twitter,Australia,Technology,60,Male,The product did not meet my expectations,638,65,83,786,1,Negative,
4493,06-09-2025,Twitter,India,Politics,22,Female,Poor performance and bad customer support,275,154,114,543,2,Negative,
4494,19-01-2026,Facebook,USA,Education,25,Male,It works fine but has some minor issues,394,255,169,818,3,Neutral,
4495,10-03-2026,Facebook,Australia,Education,18,Male,This is one of the best services I have ever used,363,28,184,575,4,Positive,
4496,10-01-2026,Instagram,India,Technology,36,Male,The product did not meet my expectations,251,250,68,569,2,Negative,
4497,03-07-2025,Twitter,UK,Education,40,Female,"The product is okay, nothing special about it",641,254,160,1055,3,Neutral,
4498,25-02-2026,Facebook,USA,Sports,43,Female,"The product is okay, nothing special about it",941,168,85,1194,3,Neutral,
4499,01-06-2025,Instagram,India,Sports,46,Male,It works fine but has some minor issues,632,186,26,844,3,Neutral,
4500,05-08-2025,Instagram,Canada,Education,30,Female,"The product is okay, nothing special about it",144,225,70,439,3,Neutral,
4501,28-07-2025,Twitter,Australia,Health,18,Male,This is one of the best services I have ever used,910,186,74,1170,5,Positive,
4502,01-01-2026,Instagram,UK,Sports,57,Female,Had a terrible experience using this service,879,279,119,1277,2,Negative,
4503,07-11-2025,Facebook,Australia,Technology,55,Female,"Waste of money, not recommended",302,240,87,629,2,Negative,
4504,28-06-2025,Twitter,USA,Entertainment,57,Male,It is acceptable for the price,384,160,49,593,3,Neutral,
4505,07-01-2026,Twitter,Canada,Education,36,Female,"Not too good, not too bad",1000,46,139,1185,3,Neutral,
4506,04-04-2025,Instagram,Canada,Product,26,Male,"The product is okay, nothing special about it",588,255,143,986,3,Neutral,
4507,01-05-2025,Instagram,UK,Education,38,Female,Very satisfied with the overall performance,331,201,38,570,5,Positive,
4508,27-07-2025,Twitter,USA,Education,40,Female,"The product is okay, nothing special about it",174,173,137,484,3,Neutral,
4509,10-09-2025,Facebook,USA,Product,40,Female,"The product is okay, nothing special about it",890,223,59,1172,3,Neutral,
4510,05-06-2025,Facebook,India,Education,38,Male,It is acceptable for the price,304,134,33,471,3,Neutral,
4511,30-08-2025,Instagram,Australia,Politics,50,Female,This is one of the best services I have ever used,63,152,25,240,5,Positive,
4512,16-12-2025,Twitter,Canada,Health,23,Female,I recently bought this and it exceeded my expectations,873,180,155,1208,5,Positive,
4513,20-06-2025,Facebook,Canada,Technology,32,Male,"Average experience, could be improved",264,141,155,560,3,Neutral,
4514,12-01-2026,Instagram,Australia,Education,48,Male,Amazing quality and fast delivery,948,90,22,1060,4,Positive,
4515,13-10-2025,Twitter,UK,Product,25,Male,Very disappointed with the product quality,634,155,122,911,2,Negative,
4516,02-10-2025,Twitter,Canada,Education,24,Male,This is one of the best services I have ever used,164,219,125,508,5,Positive,
4517,21-12-2025,Facebook,USA,Technology,28,Male,"Average experience, could be improved",495,148,87,730,3,Neutral,
4518,21-07-2025,Twitter,UK,Education,56,Male,Very disappointed with the product quality,542,35,113,690,2,Negative,
4519,13-10-2025,Instagram,UK,Product,53,Female,Very disappointed with the product quality,557,46,149,752,2,Negative,
4520,09-06-2025,Twitter,Canada,Sports,36,Male,Had a terrible experience using this service,873,58,188,1119,2,Negative,
4521,29-05-2025,Instagram,Canada,Health,60,Female,"Not too good, not too bad",97,146,137,380,3,Neutral,
4522,19-12-2025,Facebook,UK,Product,35,Female,"Average experience, could be improved",804,230,61,1095,3,Neutral,
4523,16-04-2025,Twitter,Australia,Politics,55,Female,"Average experience, could be improved",908,256,15,1179,3,Neutral,
4524,30-01-2026,Instagram,UK,Entertainment,34,Female,Poor performance and bad customer support,488,78,41,607,2,Negative,
4525,21-07-2025,Facebook,Australia,Technology,53,Female,It works fine but has some minor issues,225,202,174,601,3,Neutral,
4526,22-03-2026,Facebook,UK,Sports,36,Female,It is acceptable for the price,485,71,127,683,3,Neutral,
4527,09-03-2026,Instagram,UK,Product,35,Male,Poor performance and bad customer support,680,171,181,1032,1,Negative,
4528,04-09-2025,Twitter,Australia,Technology,30,Female,"Waste of money, not recommended",976,194,138,1308,1,Negative,
4529,16-02-2026,Facebook,India,Politics,24,Female,"Average experience, could be improved",845,141,71,1057,3,Neutral,
4530,26-02-2026,Facebook,Canada,Product,26,Female,Very disappointed with the product quality,158,225,91,474,1,Negative,
4531,19-03-2026,Instagram,Australia,Product,59,Female,Amazing quality and fast delivery,872,36,109,1017,4,Positive,
4532,31-01-2026,Instagram,Canada,Entertainment,19,Male,It works fine but has some minor issues,612,289,129,1030,3,Neutral,
4533,19-03-2026,Instagram,Australia,Education,56,Male,Very disappointed with the product quality,833,131,30,994,2,Negative,
4534,20-03-2026,Twitter,UK,Education,39,Male,"Waste of money, not recommended",732,77,197,1006,1,Negative,
4535,07-01-2026,Facebook,Canada,Technology,37,Male,It works fine but has some minor issues,859,222,154,1235,3,Neutral,
4536,13-12-2025,Twitter,India,Sports,33,Male,Had a terrible experience using this service,229,23,73,325,2,Negative,
4537,06-06-2025,Instagram,USA,Entertainment,55,Female,This is one of the best services I have ever used,738,278,90,1106,5,Positive,
4538,06-04-2025,Facebook,India,Entertainment,26,Male,"Absolutely loved the experience, highly recommended",253,107,109,469,4,Positive,
4539,03-08-2025,Facebook,Canada,Politics,57,Female,"Not too good, not too bad",345,245,151,741,3,Neutral,
4540,20-10-2025,Facebook,Australia,Product,42,Female,I recently bought this and it exceeded my expectations,809,287,74,1170,5,Positive,
4541,02-12-2025,Instagram,USA,Entertainment,31,Female,Had a terrible experience using this service,773,213,7,993,1,Negative,
4542,05-08-2025,Instagram,Canada,Politics,41,Male,This is one of the best services I have ever used,839,41,24,904,4,Positive,
4543,08-07-2025,Instagram,UK,Politics,28,Female,"The product is okay, nothing special about it",225,90,174,489,3,Neutral,
4544,25-12-2025,Twitter,Canada,Product,20,Female,This is one of the best services I have ever used,212,59,134,405,4,Positive,
4545,03-12-2025,Facebook,USA,Health,55,Male,"Absolutely loved the experience, highly recommended",687,60,81,828,5,Positive,
4546,04-07-2025,Instagram,Australia,Health,45,Male,It works fine but has some minor issues,428,175,149,752,3,Neutral,
4547,24-08-2025,Facebook,India,Politics,25,Male,The product did not meet my expectations,504,291,26,821,1,Negative,
4548,31-12-2025,Twitter,Canada,Sports,53,Male,I recently bought this and it exceeded my expectations,760,126,117,1003,5,Positive,
4549,26-08-2025,Twitter,Australia,Entertainment,47,Male,Amazing quality and fast delivery,366,11,194,571,4,Positive,
4550,19-11-2025,Facebook,Australia,Sports,37,Male,"Average experience, could be improved",143,31,194,368,3,Neutral,
4551,19-02-2026,Instagram,Canada,Education,35,Male,Poor performance and bad customer support,558,199,38,795,1,Negative,
4552,25-09-2025,Twitter,USA,Sports,26,Male,"Average experience, could be improved",527,31,75,633,3,Neutral,
4553,07-08-2025,Twitter,Canada,Politics,49,Male,Had a terrible experience using this service,796,250,87,1133,2,Negative,
4554,01-03-2026,Instagram,Australia,Politics,27,Female,The product did not meet my expectations,968,97,76,1141,1,Negative,
4555,26-01-2026,Instagram,Canada,Technology,47,Male,"Not too good, not too bad",202,202,44,448,3,Neutral,
4556,18-04-2025,Instagram,India,Education,46,Male,I recently bought this and it exceeded my expectations,891,287,162,1340,5,Positive,
4557,25-06-2025,Facebook,UK,Sports,54,Male,"Not too good, not too bad",208,250,193,651,3,Neutral,
4558,03-02-2026,Instagram,UK,Product,55,Male,"Absolutely loved the experience, highly recommended",298,116,83,497,4,Positive,
4559,07-09-2025,Instagram,Canada,Entertainment,43,Male,"Average experience, could be improved",589,248,34,871,3,Neutral,
4560,26-06-2025,Facebook,Australia,Health,59,Male,"The product is okay, nothing special about it",492,284,83,859,3,Neutral,
4561,28-04-2025,Facebook,Australia,Entertainment,58,Male,Amazing quality and fast delivery,981,166,18,1165,4,Positive,
4562,10-02-2026,Instagram,India,Product,30,Male,"Waste of money, not recommended",227,286,46,559,1,Negative,
4563,27-07-2025,Twitter,UK,Health,21,Female,The product did not meet my expectations,802,142,105,1049,2,Negative,
4564,26-08-2025,Instagram,USA,Education,52,Female,It works fine but has some minor issues,53,192,186,431,3,Neutral,
4565,24-09-2025,Instagram,India,Technology,35,Female,"The product is okay, nothing special about it",386,219,87,692,3,Neutral,
4566,08-09-2025,Instagram,USA,Education,30,Male,"Waste of money, not recommended",853,162,95,1110,1,Negative,
4567,25-01-2026,Facebook,UK,Technology,24,Female,"Waste of money, not recommended",168,212,196,576,1,Negative,
4568,24-10-2025,Twitter,UK,Education,34,Female,"Waste of money, not recommended",199,26,189,414,1,Negative,
4569,19-12-2025,Twitter,Australia,Politics,28,Male,Amazing quality and fast delivery,646,228,88,962,5,Positive,
4570,26-09-2025,Instagram,Canada,Entertainment,34,Female,"Absolutely loved the experience, highly recommended",448,178,156,782,4,Positive,
4571,12-03-2026,Twitter,India,Entertainment,22,Female,Had a terrible experience using this service,751,101,124,976,1,Negative,
4572,22-01-2026,Facebook,Australia,Entertainment,23,Male,Very satisfied with the overall performance,636,85,170,891,4,Positive,
4573,22-04-2025,Twitter,Australia,Technology,31,Female,Amazing quality and fast delivery,226,106,60,392,5,Positive,
4574,03-11-2025,Facebook,India,Education,40,Female,Very satisfied with the overall performance,637,244,29,910,4,Positive,
4575,17-11-2025,Twitter,UK,Politics,41,Male,Had a terrible experience using this service,665,204,61,930,1,Negative,
4576,06-06-2025,Facebook,Canada,Politics,40,Male,"Absolutely loved the experience, highly recommended",333,225,133,691,4,Positive,
4577,02-11-2025,Twitter,Canada,Politics,57,Male,Poor performance and bad customer support,150,186,156,492,2,Negative,
4578,28-04-2025,Instagram,India,Entertainment,30,Female,This is one of the best services I have ever used,292,197,146,635,5,Positive,
4579,12-12-2025,Instagram,UK,Health,55,Male,The product did not meet my expectations,917,76,133,1126,2,Negative,
4580,06-06-2025,Instagram,UK,Technology,20,Male,This is one of the best services I have ever used,173,252,150,575,4,Positive,
4581,11-09-2025,Instagram,USA,Technology,45,Male,Amazing quality and fast delivery,371,106,129,606,4,Positive,
4582,07-04-2025,Twitter,Australia,Sports,52,Male,Poor performance and bad customer support,669,97,84,850,1,Negative,
4583,05-06-2025,Facebook,India,Technology,60,Male,"The product is okay, nothing special about it",152,67,11,230,3,Neutral,
4584,22-03-2026,Instagram,India,Education,26,Male,"Absolutely loved the experience, highly recommended",695,205,111,1011,4,Positive,
4585,15-10-2025,Twitter,USA,Health,37,Female,This is one of the best services I have ever used,854,127,29,1010,4,Positive,
4586,14-10-2025,Twitter,Canada,Education,50,Male,Poor performance and bad customer support,373,256,136,765,2,Negative,
4587,13-03-2026,Twitter,USA,Product,42,Female,Amazing quality and fast delivery,921,292,106,1319,5,Positive,
4588,15-06-2025,Instagram,UK,Technology,38,Male,Poor performance and bad customer support,654,282,60,996,2,Negative,
4589,21-09-2025,Instagram,UK,Education,34,Female,It is acceptable for the price,738,189,100,1027,3,Neutral,
4590,18-11-2025,Twitter,Canada,Product,60,Male,I recently bought this and it exceeded my expectations,971,209,176,1356,5,Positive,
4591,22-09-2025,Twitter,USA,Sports,32,Female,Had a terrible experience using this service,572,290,29,891,1,Negative,
4592,23-12-2025,Twitter,Canada,Health,31,Male,"Not too good, not too bad",450,290,8,748,3,Neutral,
4593,15-11-2025,Instagram,UK,Health,42,Male,Very satisfied with the overall performance,518,51,13,582,5,Positive,
4594,03-10-2025,Twitter,Canada,Education,36,Female,Very disappointed with the product quality,434,205,16,655,2,Negative,
4595,04-10-2025,Twitter,USA,Sports,53,Female,Had a terrible experience using this service,368,208,33,609,1,Negative,
4596,27-06-2025,Instagram,Canada,Health,30,Male,The product did not meet my expectations,414,85,72,571,2,Negative,
4597,10-03-2026,Facebook,Australia,Education,48,Female,"Absolutely loved the experience, highly recommended",136,223,74,433,4,Positive,
4598,27-03-2026,Instagram,UK,Sports,37,Male,It works fine but has some minor issues,291,274,142,707,3,Neutral,
4599,19-06-2025,Instagram,India,Sports,42,Male,"Not too good, not too bad",644,270,85,999,3,Neutral,
4600,18-02-2026,Facebook,USA,Sports,37,Male,It is acceptable for the price,147,145,111,403,3,Neutral,
4601,24-07-2025,Instagram,India,Education,33,Male,Very disappointed with the product quality,173,106,44,323,1,Negative,
4602,26-12-2025,Twitter,Canada,Sports,52,Male,Had a terrible experience using this service,326,264,117,707,2,Negative,
4603,06-09-2025,Facebook,Australia,Politics,20,Male,Very satisfied with the overall performance,641,198,66,905,5,Positive,
4604,15-11-2025,Facebook,Australia,Product,27,Female,Amazing quality and fast delivery,67,260,28,355,5,Positive,
4605,01-10-2025,Twitter,India,Product,21,Female,"Not too good, not too bad",684,257,77,1018,3,Neutral,
4606,18-10-2025,Facebook,Australia,Sports,45,Male,The product did not meet my expectations,730,244,119,1093,2,Negative,
4607,18-08-2025,Instagram,USA,Entertainment,18,Female,It is acceptable for the price,51,269,196,516,3,Neutral,
4608,19-07-2025,Instagram,Canada,Health,56,Female,Had a terrible experience using this service,881,72,88,1041,2,Negative,
4609,09-12-2025,Twitter,UK,Product,56,Male,"Average experience, could be improved",349,127,164,640,3,Neutral,
4610,11-01-2026,Facebook,Canada,Product,20,Male,Poor performance and bad customer support,869,93,142,1104,1,Negative,
4611,02-07-2025,Facebook,Australia,Technology,52,Male,I recently bought this and it exceeded my expectations,422,86,193,701,5,Positive,
4612,01-06-2025,Instagram,India,Technology,18,Male,Amazing quality and fast delivery,933,277,80,1290,5,Positive,
4613,11-09-2025,Twitter,Australia,Technology,25,Male,"Not too good, not too bad",206,258,196,660,3,Neutral,
4614,21-08-2025,Twitter,Canada,Technology,49,Female,"Absolutely loved the experience, highly recommended",917,99,42,1058,5,Positive,
4615,08-08-2025,Twitter,Australia,Product,51,Female,I recently bought this and it exceeded my expectations,608,220,96,924,4,Positive,
4616,06-02-2026,Twitter,Canada,Politics,59,Male,It is acceptable for the price,295,160,132,587,3,Neutral,
4617,13-07-2025,Instagram,USA,Education,51,Male,This is one of the best services I have ever used,174,281,187,642,5,Positive,
4618,27-03-2026,Facebook,India,Sports,49,Female,"Average experience, could be improved",747,218,63,1028,3,Neutral,
4619,11-01-2026,Instagram,Australia,Technology,33,Male,"Not too good, not too bad",204,208,198,610,3,Neutral,
4620,14-06-2025,Facebook,India,Sports,45,Male,This is one of the best services I have ever used,203,115,142,460,4,Positive,
4621,26-12-2025,Facebook,USA,Education,59,Female,Very disappointed with the product quality,391,37,78,506,2,Negative,
4622,22-08-2025,Facebook,Australia,Technology,20,Female,Very satisfied with the overall performance,79,216,40,335,4,Positive,
4623,22-09-2025,Facebook,India,Health,52,Female,Had a terrible experience using this service,912,40,94,1046,2,Negative,
4624,10-01-2026,Twitter,USA,Sports,43,Female,The product did not meet my expectations,182,167,5,354,2,Negative,
4625,14-02-2026,Facebook,Canada,Product,24,Male,"The product is okay, nothing special about it",685,225,187,1097,3,Neutral,
4626,11-10-2025,Facebook,USA,Technology,20,Female,"Not too good, not too bad",265,134,164,563,3,Neutral,
4627,28-12-2025,Facebook,Canada,Entertainment,18,Male,This is one of the best services I have ever used,898,91,94,1083,5,Positive,
4628,09-02-2026,Facebook,India,Product,25,Female,This is one of the best services I have ever used,371,88,64,523,5,Positive,
4629,25-09-2025,Facebook,Canada,Health,18,Female,"Average experience, could be improved",869,213,158,1240,3,Neutral,
4630,19-03-2026,Twitter,USA,Sports,43,Female,I recently bought this and it exceeded my expectations,708,298,166,1172,4,Positive,
4631,14-12-2025,Facebook,Australia,Product,38,Male,"Waste of money, not recommended",595,196,106,897,1,Negative,
4632,04-04-2025,Facebook,India,Sports,31,Female,"The product is okay, nothing special about it",973,236,27,1236,3,Neutral,
4633,24-06-2025,Twitter,India,Entertainment,57,Male,"Average experience, could be improved",750,93,14,857,3,Neutral,
4634,04-08-2025,Facebook,USA,Product,43,Male,"Not too good, not too bad",697,287,93,1077,3,Neutral,
4635,21-07-2025,Instagram,USA,Sports,59,Female,Very satisfied with the overall performance,567,225,185,977,5,Positive,
4636,19-10-2025,Instagram,Australia,Sports,27,Male,"Waste of money, not recommended",67,85,23,175,2,Negative,
4637,04-08-2025,Facebook,India,Health,59,Female,Poor performance and bad customer support,296,225,121,642,2,Negative,
4638,05-06-2025,Twitter,UK,Sports,23,Female,"Absolutely loved the experience, highly recommended",257,199,16,472,4,Positive,
4639,03-02-2026,Instagram,Canada,Product,23,Female,I recently bought this and it exceeded my expectations,691,257,117,1065,4,Positive,
4640,12-03-2026,Facebook,USA,Product,40,Male,"Waste of money, not recommended",499,65,104,668,1,Negative,
4641,26-12-2025,Instagram,Canada,Product,56,Male,This is one of the best services I have ever used,460,30,81,571,4,Positive,
4642,17-08-2025,Twitter,Canada,Sports,28,Male,This is one of the best services I have ever used,781,149,93,1023,4,Positive,
4643,31-12-2025,Instagram,Australia,Sports,23,Male,"Average experience, could be improved",954,286,167,1407,3,Neutral,
4644,14-01-2026,Facebook,USA,Product,41,Female,"The product is okay, nothing special about it",896,229,121,1246,3,Neutral,
4645,15-09-2025,Facebook,Canada,Health,28,Female,The product did not meet my expectations,701,246,42,989,2,Negative,
4646,28-05-2025,Facebook,Canada,Health,59,Male,"Absolutely loved the experience, highly recommended",855,109,41,1005,4,Positive,
4647,15-10-2025,Facebook,USA,Politics,47,Female,"Waste of money, not recommended",446,277,186,909,2,Negative,
4648,28-05-2025,Instagram,UK,Education,54,Male,It is acceptable for the price,327,100,153,580,3,Neutral,
4649,02-08-2025,Facebook,Australia,Politics,36,Male,"The product is okay, nothing special about it",280,248,75,603,3,Neutral,
4650,21-12-2025,Facebook,India,Technology,49,Male,Amazing quality and fast delivery,57,61,30,148,5,Positive,
4651,30-12-2025,Twitter,Australia,Politics,28,Female,Very satisfied with the overall performance,495,140,135,770,4,Positive,
4652,22-01-2026,Facebook,Canada,Politics,22,Male,Had a terrible experience using this service,61,134,99,294,1,Negative,
4653,14-09-2025,Facebook,UK,Health,20,Female,Very satisfied with the overall performance,448,49,64,561,4,Positive,
4654,15-11-2025,Instagram,Australia,Entertainment,54,Male,Poor performance and bad customer support,855,300,97,1252,2,Negative,
4655,12-08-2025,Twitter,USA,Politics,44,Female,"Not too good, not too bad",172,272,80,524,3,Neutral,
4656,24-04-2025,Instagram,Canada,Education,22,Female,Had a terrible experience using this service,584,230,198,1012,1,Negative,
4657,26-09-2025,Twitter,USA,Health,25,Female,"Absolutely loved the experience, highly recommended",307,117,57,481,4,Positive,
4658,10-02-2026,Twitter,UK,Education,27,Female,"Not too good, not too bad",656,204,28,888,3,Neutral,
4659,14-12-2025,Facebook,UK,Health,60,Male,I recently bought this and it exceeded my expectations,752,34,96,882,5,Positive,
4660,28-09-2025,Instagram,UK,Entertainment,47,Male,Very satisfied with the overall performance,501,49,151,701,4,Positive,
4661,24-10-2025,Facebook,India,Politics,41,Female,I recently bought this and it exceeded my expectations,624,205,194,1023,4,Positive,
4662,04-08-2025,Facebook,UK,Technology,27,Male,It is acceptable for the price,346,100,16,462,3,Neutral,
4663,23-02-2026,Facebook,Canada,Health,32,Female,Very satisfied with the overall performance,790,44,47,881,5,Positive,
4664,21-07-2025,Instagram,Australia,Politics,28,Male,"Average experience, could be improved",845,68,80,993,3,Neutral,
4665,10-03-2026,Twitter,Canada,Education,47,Female,The product did not meet my expectations,264,264,189,717,2,Negative,
4666,04-03-2026,Instagram,UK,Product,26,Female,This is one of the best services I have ever used,623,239,157,1019,5,Positive,
4667,24-01-2026,Twitter,USA,Education,37,Male,Had a terrible experience using this service,749,203,98,1050,2,Negative,
4668,12-03-2026,Instagram,USA,Technology,53,Female,"Waste of money, not recommended",144,184,138,466,2,Negative,
4669,09-12-2025,Facebook,USA,Product,56,Male,Had a terrible experience using this service,265,184,104,553,2,Negative,
4670,07-05-2025,Twitter,Australia,Technology,31,Male,It is acceptable for the price,195,60,103,358,3,Neutral,
4671,27-11-2025,Instagram,Australia,Product,26,Male,"Absolutely loved the experience, highly recommended",106,139,128,373,4,Positive,
4672,21-07-2025,Facebook,UK,Politics,30,Male,Very satisfied with the overall performance,358,84,37,479,5,Positive,
4673,09-10-2025,Instagram,USA,Health,27,Male,Amazing quality and fast delivery,222,182,82,486,4,Positive,
4674,04-12-2025,Facebook,Canada,Product,25,Female,Had a terrible experience using this service,805,99,113,1017,2,Negative,
4675,02-03-2026,Twitter,UK,Politics,24,Male,"Waste of money, not recommended",850,183,63,1096,1,Negative,
4676,04-06-2025,Instagram,India,Product,46,Female,"Average experience, could be improved",214,171,136,521,3,Neutral,
4677,08-08-2025,Facebook,UK,Sports,25,Female,"Average experience, could be improved",325,17,136,478,3,Neutral,
4678,10-12-2025,Twitter,India,Health,53,Female,"Average experience, could be improved",692,269,78,1039,3,Neutral,
4679,21-06-2025,Instagram,UK,Health,39,Male,I recently bought this and it exceeded my expectations,643,59,52,754,4,Positive,
4680,21-01-2026,Facebook,Canada,Sports,20,Male,"The product is okay, nothing special about it",848,18,83,949,3,Neutral,
4681,23-04-2025,Instagram,Australia,Product,29,Female,Amazing quality and fast delivery,850,161,60,1071,4,Positive,
4682,04-10-2025,Twitter,India,Education,55,Male,Had a terrible experience using this service,321,271,180,772,1,Negative,
4683,31-05-2025,Instagram,Australia,Technology,36,Female,"Not too good, not too bad",982,167,157,1306,3,Neutral,
4684,25-09-2025,Facebook,USA,Technology,48,Male,It is acceptable for the price,853,68,76,997,3,Neutral,
4685,14-07-2025,Twitter,Canada,Product,45,Female,Poor performance and bad customer support,475,199,197,871,2,Negative,
4686,19-09-2025,Facebook,Australia,Education,35,Female,Very disappointed with the product quality,166,119,186,471,1,Negative,
4687,26-07-2025,Twitter,Canada,Entertainment,27,Male,It works fine but has some minor issues,666,235,116,1017,3,Neutral,
4688,09-10-2025,Instagram,Australia,Technology,47,Female,It is acceptable for the price,611,69,52,732,3,Neutral,
4689,09-06-2025,Twitter,Australia,Education,42,Male,Amazing quality and fast delivery,975,299,92,1366,5,Positive,
4690,21-01-2026,Twitter,Canada,Technology,44,Female,"Not too good, not too bad",681,66,113,860,3,Neutral,
4691,20-10-2025,Instagram,USA,Technology,54,Male,It works fine but has some minor issues,249,267,72,588,3,Neutral,
4692,27-02-2026,Twitter,Canada,Entertainment,40,Male,"Absolutely loved the experience, highly recommended",427,16,189,632,5,Positive,
4693,27-01-2026,Instagram,UK,Education,53,Male,Poor performance and bad customer support,524,113,46,683,2,Negative,
4694,04-01-2026,Twitter,UK,Product,55,Female,It works fine but has some minor issues,467,297,119,883,3,Neutral,
4695,21-07-2025,Twitter,USA,Health,55,Female,"Absolutely loved the experience, highly recommended",606,231,198,1035,5,Positive,
4696,13-05-2025,Facebook,UK,Entertainment,21,Female,Amazing quality and fast delivery,658,294,12,964,4,Positive,
4697,30-12-2025,Facebook,USA,Product,44,Male,Very satisfied with the overall performance,717,100,26,843,4,Positive,
4698,30-05-2025,Facebook,Canada,Technology,27,Female,"The product is okay, nothing special about it",943,114,186,1243,3,Neutral,
4699,07-11-2025,Instagram,India,Technology,42,Female,It works fine but has some minor issues,566,106,157,829,3,Neutral,
4700,26-04-2025,Twitter,Canada,Sports,41,Female,Very disappointed with the product quality,500,241,20,761,1,Negative,
4701,28-12-2025,Facebook,India,Product,20,Male,This is one of the best services I have ever used,973,128,200,1301,4,Positive,
4702,24-02-2026,Facebook,Australia,Health,27,Female,I recently bought this and it exceeded my expectations,604,137,117,858,5,Positive,
4703,14-11-2025,Instagram,USA,Health,33,Female,Very satisfied with the overall performance,509,59,109,677,5,Positive,
4704,04-02-2026,Twitter,India,Technology,37,Female,"Absolutely loved the experience, highly recommended",789,134,72,995,4,Positive,
4705,14-01-2026,Instagram,India,Education,30,Male,"Absolutely loved the experience, highly recommended",630,262,19,911,4,Positive,
4706,16-11-2025,Facebook,India,Education,54,Female,"The product is okay, nothing special about it",702,101,186,989,3,Neutral,
4707,17-01-2026,Instagram,Australia,Sports,33,Female,Poor performance and bad customer support,227,193,96,516,1,Negative,
4708,24-01-2026,Facebook,India,Product,48,Female,"Waste of money, not recommended",76,272,137,485,2,Negative,
4709,21-09-2025,Twitter,UK,Technology,58,Male,The product did not meet my expectations,667,103,176,946,2,Negative,
4710,29-11-2025,Instagram,India,Technology,53,Male,This is one of the best services I have ever used,183,210,52,445,4,Positive,
4711,22-06-2025,Instagram,Australia,Entertainment,35,Female,"Waste of money, not recommended",932,139,107,1178,1,Negative,
4712,05-03-2026,Instagram,India,Politics,33,Male,"Not too good, not too bad",710,252,136,1098,3,Neutral,
4713,12-07-2025,Twitter,Australia,Product,35,Female,"Absolutely loved the experience, highly recommended",652,242,39,933,4,Positive,
4714,17-03-2026,Facebook,USA,Entertainment,44,Female,The product did not meet my expectations,830,166,116,1112,2,Negative,
